detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[0.         0.         0.01220475]
 [0.         0.         0.01187102]]","[[ 0.00123693 -0.01178709  0.        ]
 [ 0.00159176 -0.01140923  0.        ]]","[[0.         0.         0.01013133]
 [0.         0.         0.00929866]]","[[ 0.00237525 -0.00950561  0.        ]
 [ 0.00249403 -0.00862931  0.        ]]","[[0.         0.         0.00622561]
 [0.         0.         0.00511878]]","[[ 0.00229549 -0.00554969  0.        ]
 [ 0.00205581 -0.00449246  0.        ]]","[[0.         0.         0.00217955]
 [0.         0.         0.00145999]]","[[ 0.00108354 -0.00181516  0.        ]
 [ 0.00077018 -0.0011928   0.        ]]","[[0.         0.         0.00025808]
 [0.         0.         0.00011248]]","[[ 1.57907420e-04 -1.98252946e-04  0.00000000e+00]
 [ 7.16072391e-05 -8.45834787e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.06610028e-06]
 [0.00000000e+00 0.00000000e+00 1.88569507e-07]]","[[ 1.42765041e-06 -1.46637181e-06  0.00000000e+00]
 [ 1.32005390e-07 -1.32005390e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.0146763 ]
 [0.         0.         0.01443385]]","[[ 0.00140665 -0.01448163  0.        ]
 [ 0.00183515 -0.01416807  0.        ]]","[[0.         0.         0.01300294]
 [0.         0.         0.01223547]]","[[ 0.00291251 -0.01244096  0.        ]
 [ 0.00314321 -0.01157244  0.        ]]","[[0.         0.         0.00902013]
 [0.         0.         0.00772047]]","[[ 0.0032053  -0.0081826   0.        ]
 [ 0.00299307 -0.00689286  0.        ]]","[[0.         0.         0.00383274]
 [0.         0.         0.00274323]]","[[ 0.00184624 -0.00324559  0.        ]
 [ 0.00140366 -0.00227895  0.        ]]","[[0.         0.         0.00064152]
 [0.         0.         0.00032138]]","[[ 0.00038202 -0.00050141  0.        ]
 [ 0.00019944 -0.00024594  0.        ]]","[[0.00000000e+00 0.00000000e+00 1.33538560e-05]
 [0.00000000e+00 0.00000000e+00 2.41657636e-06]]","[[ 9.08413674e-06 -9.62097233e-06  0.00000000e+00]
 [ 1.67308816e-06 -1.71329208e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.01612514]
 [0.         0.         0.01605741]]","[[ 0.00145407 -0.01633804  0.        ]
 [ 0.00192695 -0.01617232  0.        ]]","[[0.         0.         0.01534712]
 [0.         0.         0.01482853]]","[[ 0.00327554 -0.01502225  0.        ]
 [ 0.00364159 -0.01433297  0.        ]]","[[0.         0.         0.01206223]
 [0.         0.         0.01074091]]","[[ 0.00413027 -0.01115123  0.        ]
 [ 0.00402042 -0.00976579  0.        ]]","[[0.         0.         0.00616659]
 [0.         0.         0.00468864]]","[[ 0.00288086 -0.00531103  0.        ]
 [ 0.00232942 -0.00396091  0.        ]]","[[0.         0.         0.00139829]
 [0.         0.         0.00078531]]","[[ 0.00081113 -0.00111145  0.        ]
 [ 0.00047537 -0.00061124  0.        ]]","[[0.00000000e+00 0.00000000e+00 5.86652828e-05]
 [0.00000000e+00 0.00000000e+00 1.56216922e-05]]","[[ 3.92161874e-05 -4.29344546e-05  0.00000000e+00]
 [ 1.06712886e-05 -1.12307162e-05  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.01582374]
 [0.         0.         0.01600743]]","[[ 0.00132548 -0.01662443  0.        ]
 [ 0.00179315 -0.01668977  0.        ]]","[[0.         0.         0.01643191]
 [0.         0.         0.01636679]]","[[ 0.00332113 -0.01655068  0.        ]
 [ 0.00382466 -0.0162455   0.        ]]","[[0.         0.         0.01481432]
 [0.         0.         0.01374052]]","[[ 0.00488197 -0.01399141  0.        ]
 [ 0.00496309 -0.01274665  0.        ]]","[[0.         0.         0.0090977 ]
 [0.         0.         0.00732117]]","[[ 0.0041245  -0.00797426  0.        ]
 [ 0.0035345  -0.00629149  0.        ]]","[[0.         0.         0.00271411]
 [0.         0.         0.0016799 ]]","[[ 0.00153511 -0.00219335  0.        ]
 [ 0.00099267 -0.00132935  0.        ]]","[[0.00000000e+00 0.00000000e+00 1.97634882e-04]
 [0.00000000e+00 0.00000000e+00 6.83833332e-05]]","[[ 1.29696888e-04 -1.46951449e-04  0.00000000e+00]
 [ 4.60095347e-05 -4.98889462e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.64432943e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 1.85112504e-07 -1.85112504e-07  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.01316505]
 [0.         0.         0.01364807]]","[[ 0.00098734 -0.01467897  0.        ]
 [ 0.00138387 -0.01503688  0.        ]]","[[0.         0.         0.01551498]
 [0.         0.         0.01608085]]","[[ 0.002925   -0.01627401  0.        ]
 [ 0.00353676 -0.01654849  0.        ]]","[[0.         0.         0.01653654]
 [0.         0.         0.01604299]]","[[ 0.00522748 -0.01602611  0.        ]
 [ 0.00558095 -0.01523519  0.        ]]","[[0.         0.         0.01230124]
 [0.         0.         0.01046103]]","[[ 0.00541271 -0.01098668  0.        ]
 [ 0.00490988 -0.00915204  0.        ]]","[[0.         0.         0.00474068]
 [0.         0.         0.00319575]]","[[ 0.00261661 -0.00389479  0.        ]
 [ 0.0018449  -0.00257047  0.        ]]","[[0.         0.         0.00054447]
 [0.         0.         0.00022881]]","[[ 0.00035067 -0.00041126  0.        ]
 [ 0.00015147 -0.00016945  0.        ]]","[[0.00000000e+00 0.00000000e+00 3.42698009e-06]
 [0.00000000e+00 0.00000000e+00 2.85548658e-07]]","[[ 2.38422670e-06 -2.42222307e-06  0.00000000e+00]
 [ 1.99894258e-07 -1.99894258e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00786923]
 [0.         0.         0.00865009]]","[[ 0.00044071 -0.0101142   0.        ]
 [ 0.00069343 -0.01078249  0.        ]]","[[0.         0.         0.01204734]
 [0.         0.         0.01333821]]","[[ 0.00202134 -0.01357625  0.        ]
 [ 0.00267645 -0.01456162  0.        ]]","[[0.         0.         0.01641734]
 [0.         0.         0.01683025]]","[[ 0.00493843 -0.01647042  0.        ]
 [ 0.00561122 -0.01646519  0.        ]]","[[0.         0.         0.01517978]
 [0.         0.         0.01365697]]","[[ 0.00647874 -0.01384572  0.        ]
 [ 0.00623139 -0.01218229  0.        ]]","[[0.         0.         0.00750068]
 [0.         0.         0.00546323]]","[[ 0.0040429  -0.00626627  0.        ]
 [ 0.00308354 -0.00446653  0.        ]]","[[0.         0.         0.00127493]
 [0.         0.         0.00062451]]","[[ 0.00080598 -0.00097799  0.        ]
 [ 0.0004066  -0.00046945  0.        ]]","[[0.00000000e+00 0.00000000e+00 2.22179468e-05]
 [0.00000000e+00 0.00000000e+00 3.71355804e-06]]","[[ 1.53379597e-05 -1.58719660e-05  0.00000000e+00]
 [ 2.58711131e-06 -2.62222127e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00016115]
 [0.         0.         0.00117625]]","[[-0.00026989 -0.00300814  0.        ]
 [-0.00022635 -0.00394496  0.        ]]","[[0.         0.         0.00588906]
 [0.         0.         0.00786631]]","[[ 0.0006372  -0.00819376  0.        ]
 [ 0.00124009 -0.00990368  0.        ]]","[[0.         0.         0.01378165]
 [0.         0.         0.01532703]]","[[ 0.00385661 -0.01461701  0.        ]
 [ 0.00483533 -0.01566228  0.        ]]","[[0.         0.         0.01691871]
 [0.         0.         0.01618913]]","[[ 0.00698947 -0.01582617  0.        ]
 [ 0.00717442 -0.01476583  0.        ]]","[[0.         0.         0.01078352]
 [0.         0.         0.00844666]]","[[ 0.00567878 -0.00916709  0.        ]
 [ 0.00466392 -0.00702138  0.        ]]","[[0.         0.         0.0026009 ]
 [0.         0.         0.00144589]]","[[ 0.00161453 -0.00202579  0.        ]
 [ 0.00092583 -0.00110311  0.        ]]","[[0.00000000e+00 0.00000000e+00 9.67161155e-05]
 [0.00000000e+00 0.00000000e+00 2.41153589e-05]]","[[ 6.61610821e-05 -6.98861903e-05  0.00000000e+00]
 [ 1.66970782e-05 -1.71919563e-05  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00914676]
 [ 0.          0.         -0.00802214]]","[[-0.00105717  0.00598295  0.        ]
 [-0.0012653   0.00488278  0.        ]]","[[ 0.00000000e+00  0.00000000e+00 -2.53122892e-03]
 [ 0.00000000e+00  0.00000000e+00 -6.29529008e-05]]","[[-0.00109068 -0.00039364  0.        ]
 [-0.00065118 -0.00269029  0.        ]]","[[0.         0.         0.00832978]
 [0.         0.         0.0110408 ]]","[[ 0.0019588  -0.01006506  0.        ]
 [ 0.00315421 -0.01226567  0.        ]]","[[0.         0.         0.01664514]
 [0.         0.         0.01717375]]","[[ 0.00661942 -0.01610686  0.        ]
 [ 0.00737157 -0.01610482  0.        ]]","[[0.         0.         0.01407647]
 [0.         0.         0.01184131]]","[[ 0.00724347 -0.01219386  0.        ]
 [ 0.00639893 -0.01001637  0.        ]]","[[0.         0.         0.00469843]
 [0.         0.         0.00291184]]","[[ 0.00286521 -0.00371551  0.        ]
 [ 0.00183417 -0.00225437  0.        ]]","[[0.         0.         0.00031932]
 [0.         0.         0.00010494]]","[[ 2.16234035e-04 -2.33511538e-04  0.00000000e+00]
 [ 7.21247601e-05 -7.55864439e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.26594987e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 2.28628155e-07 -2.28628155e-07  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.01871548]
 [ 0.          0.         -0.01765027]]","[[-0.00180285  0.01564554  0.        ]
 [-0.00226906  0.01453865  0.        ]]","[[ 0.          0.         -0.01217959]
 [ 0.          0.         -0.00955859]]","[[-0.00292548  0.00895369  0.        ]
 [-0.00275312  0.00635948  0.        ]]","[[0.         0.         0.00033399]
 [0.         0.         0.00399063]]","[[-0.00060098 -0.0029268   0.        ]
 [ 0.00064904 -0.00615661  0.        ]]","[[0.         0.         0.01366942]
 [0.         0.         0.01577074]]","[[ 0.00514842 -0.01398223  0.        ]
 [ 0.00650725 -0.01539256  0.        ]]","[[0.         0.         0.01658133]
 [0.         0.         0.01502467]]","[[ 0.00833319 -0.01467686  0.        ]
 [ 0.00794652 -0.01295424  0.        ]]","[[0.         0.         0.007594  ]
 [0.         0.         0.00518516]]","[[ 0.00455148 -0.00609832  0.        ]
 [ 0.00321411 -0.00407375  0.        ]]","[[0.         0.         0.00085429]
 [0.         0.         0.00034567]]","[[ 0.00057229 -0.00063243  0.        ]
 [ 0.00023561 -0.0002517   0.        ]]","[[0.00000000e+00 0.00000000e+00 4.29006981e-06]
 [0.00000000e+00 0.00000000e+00 3.29890599e-07]]","[[ 3.00089504e-06 -3.02054077e-06  0.00000000e+00]
 [ 2.30935200e-07 -2.30935200e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.02689653]
 [ 0.          0.         -0.02607331]]","[[-0.00237913  0.02438688  0.        ]
 [-0.00306675  0.02345455  0.        ]]","[[ 0.          0.         -0.02154244]
 [ 0.          0.         -0.01919543]]","[[-0.00456846  0.01845613  0.        ]
 [-0.00473401  0.01596412  0.        ]]","[[ 0.          0.         -0.0092845 ]
 [ 0.          0.         -0.00515668]]","[[-0.0034906   0.00606416  0.        ]
 [-0.00239642  0.0021833   0.        ]]","[[0.         0.         0.00774812]
 [0.         0.         0.01145228]]","[[ 0.00255537 -0.0091095   0.        ]
 [ 0.0044264  -0.01205439  0.        ]]","[[0.         0.         0.01734909]
 [0.         0.         0.01711115]]","[[ 0.00849976 -0.01577827  0.        ]
 [ 0.00885223 -0.015087    0.        ]]","[[0.         0.         0.01104259]
 [0.         0.         0.00824864]]","[[ 0.00650735 -0.00901025  0.        ]
 [ 0.00503349 -0.00657808  0.        ]]","[[0.         0.         0.00192825]
 [0.         0.         0.00092102]]","[[ 0.00127739 -0.00144533  0.        ]
 [ 0.00062213 -0.00067822  0.        ]]","[[0.00000000e+00 0.00000000e+00 2.80416281e-05]
 [0.00000000e+00 0.00000000e+00 4.34877221e-06]]","[[ 1.95867403e-05 -1.98676128e-05  0.00000000e+00]
 [ 3.04568727e-06 -3.05851886e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.03206898]
 [ 0.          0.         -0.03164626]]","[[-0.00267505  0.03054611  0.        ]
 [-0.00350616  0.02995809  0.        ]]","[[ 0.          0.         -0.02890753]
 [ 0.          0.         -0.02726422]]","[[-0.00571884  0.02644126  0.        ]
 [-0.00623897  0.02448612  0.        ]]","[[ 0.          0.         -0.01905051]
 [ 0.          0.         -0.01511072]]","[[-0.00624859  0.01560139  0.        ]
 [-0.00552667  0.01165415  0.        ]]","[[ 0.          0.         -0.00071912]
 [ 0.          0.          0.00425302]]","[[-0.00092531 -0.00171381  0.        ]
 [ 0.0012225  -0.00599002  0.        ]]","[[0.         0.         0.01552456]
 [0.         0.         0.01713248]]","[[ 0.00737415 -0.01469375  0.        ]
 [ 0.00865136 -0.01555395  0.        ]]","[[0.         0.         0.01445468]
 [0.         0.         0.01178333]]","[[ 0.00837739 -0.01199902  0.        ]
 [ 0.007081   -0.0095447   0.        ]]","[[0.         0.         0.00376828]
 [0.         0.         0.00206705]]","[[ 0.00246831 -0.00286023  0.        ]
 [ 0.00138311 -0.00153975  0.        ]]","[[0.00000000e+00 0.00000000e+00 1.22345563e-04]
 [0.00000000e+00 0.00000000e+00 2.85137437e-05]]","[[ 8.52723647e-05 -8.72728489e-05  0.00000000e+00]
 [ 1.99697260e-05 -2.01548325e-05  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.03301622]
 [ 0.          0.         -0.03309305]]","[[-0.00262127  0.03276864  0.        ]
 [-0.00348786  0.0326463   0.        ]]","[[ 0.          0.         -0.03274084]
 [ 0.          0.         -0.03213832]]","[[-0.00614062  0.03131177  0.        ]
 [-0.0069679   0.03026978  0.        ]]","[[ 0.          0.         -0.02720483]
 [ 0.          0.         -0.02416657]]","[[-0.00837548  0.02402713  0.        ]
 [-0.00819807  0.02069591  0.        ]]","[[ 0.          0.         -0.01064304]
 [ 0.          0.         -0.00509175]]","[[-0.00481141  0.00733109  0.        ]
 [-0.00273001  0.00226895  0.        ]]","[[0.         0.         0.01064313]
 [0.         0.         0.01431735]]","[[ 0.00480207 -0.01091473  0.        ]
 [ 0.00701051 -0.01361583  0.        ]]","[[0.         0.         0.01693217]
 [0.         0.         0.01511239]]","[[ 0.0096513  -0.01433544  0.        ]
 [ 0.00894566 -0.01245122  0.        ]]","[[0.         0.         0.00648321]
 [0.         0.         0.00401067]]","[[ 0.00419917 -0.00498434  0.        ]
 [ 0.00265787 -0.00302283  0.        ]]","[[0.         0.         0.00040242]
 [0.         0.         0.00012472]]","[[ 2.79674315e-04 -2.89164423e-04  0.00000000e+00]
 [ 8.72976621e-05 -8.86387796e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.11961168e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 2.18383959e-07 -2.18383959e-07  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.02924024]
 [ 0.          0.         -0.02983233]]","[[-0.00220678  0.03034469  0.        ]
 [-0.00298902  0.0307331   0.        ]]","[[ 0.          0.         -0.03206118]
 [ 0.          0.         -0.03266389]]","[[-0.00571871  0.03192557  0.        ]
 [-0.00674633  0.03202806  0.        ]]","[[ 0.          0.         -0.03209293]
 [ 0.          0.         -0.03056404]]","[[-0.00944576  0.02968613  0.        ]
 [-0.00989682  0.0276033   0.        ]]","[[ 0.          0.         -0.02039552]
 [ 0.          0.         -0.01519269]]","[[-0.00845358  0.01660068  0.        ]
 [-0.0068207   0.01156062  0.        ]]","[[0.         0.         0.00288308]
 [0.         0.         0.00839326]]","[[ 0.00094475 -0.00447034  0.        ]
 [ 0.00386619 -0.00892537  0.        ]]","[[0.         0.         0.01744537]
 [0.         0.         0.01726971]]","[[ 0.00977427 -0.0151431   0.        ]
 [ 0.01007052 -0.01451322  0.        ]]","[[0.         0.         0.00991788]
 [0.         0.         0.00684095]]","[[ 0.00635314 -0.00772686  0.        ]
 [ 0.00449008 -0.0052186   0.        ]]","[[0.         0.         0.00106629]
 [0.         0.         0.00041096]]","[[ 0.00073843 -0.0007722   0.        ]
 [ 0.0002873  -0.00029381  0.        ]]","[[0.00000000e+00 0.00000000e+00 4.15319538e-06]
 [0.00000000e+00 0.00000000e+00 2.99839870e-07]]","[[ 2.91587043e-06 -2.91216852e-06  0.00000000e+00]
 [ 2.09898617e-07 -2.09898617e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.02112037]
 [ 0.          0.         -0.02215421]]","[[-0.00148306  0.02341393  0.        ]
 [-0.00207062  0.02427026  0.        ]]","[[ 0.          0.         -0.0267047 ]
 [ 0.          0.         -0.02846245]]","[[-0.00448822  0.02789344  0.        ]
 [-0.00556911  0.02917105  0.        ]]","[[ 0.          0.         -0.03256933]
 [ 0.          0.         -0.03290643]]","[[-0.00920978  0.03132157  0.        ]
 [-0.01025989  0.03092217  0.        ]]","[[ 0.          0.         -0.0281419 ]
 [ 0.          0.         -0.02425661]]","[[-0.01117342  0.02439593  0.        ]
 [-0.01032267  0.02028406  0.        ]]","[[ 0.          0.         -0.00682931]
 [ 0.          0.         -0.00019707]]","[[-0.00369806  0.00394489  0.        ]
 [-0.00049121 -0.00174182  0.        ]]","[[0.         0.         0.01512865]
 [0.         0.         0.01721556]]","[[ 0.00831336 -0.01363676  0.        ]
 [ 0.00988591 -0.01484585  0.        ]]","[[0.         0.         0.0135443 ]
 [0.         0.         0.01035832]]","[[ 0.00858344 -0.01070301  0.        ]
 [ 0.0067352  -0.00800215  0.        ]]","[[0.         0.         0.00237021]
 [0.         0.         0.00108988]]","[[ 0.00163471 -0.00173077  0.        ]
 [ 0.00076049 -0.00078428  0.        ]]","[[0.00000000e+00 0.00000000e+00 2.75265819e-05]
 [0.00000000e+00 0.00000000e+00 4.00287064e-06]]","[[ 1.93833084e-05 -1.93301348e-05  0.00000000e+00]
 [ 2.81193649e-06 -2.80451526e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00986444]
 [ 0.          0.         -0.01119087]]","[[-0.00055451  0.01297196  0.        ]
 [-0.00086612  0.01417314  0.        ]]","[[ 0.          0.         -0.01739792]
 [ 0.          0.         -0.02005379]]","[[-0.00262902  0.01970443  0.        ]
 [-0.00360441  0.02197752  0.        ]]","[[ 0.          0.         -0.02829932]
 [ 0.          0.         -0.0305186 ]]","[[-0.0076562   0.02839909  0.        ]
 [-0.00916425  0.02981594  0.        ]]","[[ 0.          0.         -0.03227346]
 [ 0.          0.         -0.03048892]]","[[-0.01242266  0.02913477  0.        ]
 [-0.01255784  0.02674756  0.        ]]","[[ 0.          0.         -0.01692898]
 [ 0.          0.         -0.01026295]]","[[-0.00836452  0.01302751  0.        ]
 [-0.00542881  0.00700254  0.        ]]","[[0.         0.         0.00961226]
 [0.         0.         0.01416023]]","[[ 0.00512962 -0.00940765  0.        ]
 [ 0.00799304 -0.0127263   0.        ]]","[[0.         0.         0.01646568]
 [0.         0.         0.01397248]]","[[ 0.01032877 -0.01322084  0.        ]
 [ 0.00900459 -0.01094203  0.        ]]","[[0.         0.         0.00453668]
 [0.         0.         0.00242239]]","[[ 0.00311478 -0.00334198  0.        ]
 [ 0.00168599 -0.00175553  0.        ]]","[[0.00000000e+00 0.00000000e+00 1.21771421e-04]
 [0.00000000e+00 0.00000000e+00 2.66266160e-05]]","[[ 8.59880699e-05 -8.56476761e-05  0.00000000e+00]
 [ 1.87732571e-05 -1.86652043e-05  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
