detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[ 0.          0.         -0.0002182 ]
 [ 0.          0.         -0.00018631]]","[[-3.72096996e-05  1.69500851e-04  0.00000000e+00]
 [-4.32279493e-05  1.40398874e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -5.47493540e-05]
 [ 0.00000000e+00  0.00000000e+00 -9.00887749e-06]]","[[-3.38861944e-05  2.46294182e-05  0.00000000e+00]
 [-2.20128903e-05 -1.35702657e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.43902481e-05]
 [0.00000000e+00 0.00000000e+00 9.30265703e-05]]","[[ 2.06188865e-05 -8.38032981e-05  0.00000000e+00]
 [ 3.02855521e-05 -8.69121937e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.07965380e-05]
 [0.00000000e+00 0.00000000e+00 4.21210697e-05]]","[[ 2.97380286e-05 -5.07936673e-05  0.00000000e+00]
 [ 2.24064329e-05 -3.41749250e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.78159134e-06]
 [0.00000000e+00 0.00000000e+00 1.96665660e-06]]","[[ 3.67346007e-06 -4.33550270e-06  0.00000000e+00]
 [ 1.29809859e-06 -1.44193187e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.47838193e-09]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 3.835063e-09 -3.835063e-09  0.000000e+00]
 [ 0.000000e+00  0.000000e+00  0.000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00051219]
 [ 0.          0.         -0.00046742]]","[[-6.85517829e-05  4.37046276e-04  0.00000000e+00]
 [-8.36689551e-05  3.93865429e-04  0.00000000e+00]]","[[ 0.          0.         -0.00026361]
 [ 0.          0.         -0.00018261]]","[[-9.05887455e-05  2.03793570e-04  0.00000000e+00]
 [-7.78035092e-05  1.31418907e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.00415518e-05]
 [0.00000000e+00 0.00000000e+00 7.35690315e-05]]","[[-9.85190372e-06 -4.67728967e-05  0.00000000e+00]
 [ 1.30751398e-05 -7.90518462e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.52200951e-05]
 [0.00000000e+00 0.00000000e+00 7.63221983e-05]]","[[ 4.29672313e-05 -8.25159268e-05  0.00000000e+00]
 [ 3.82043736e-05 -6.38110146e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.71432658e-05]
 [0.00000000e+00 0.00000000e+00 7.34671096e-06]]","[[ 1.05313984e-05 -1.31334828e-05  0.00000000e+00]
 [ 4.71902209e-06 -5.49108991e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.04484836e-08]
 [0.00000000e+00 0.00000000e+00 6.38217586e-09]]","[[ 6.26844807e-08 -6.39950149e-08  0.00000000e+00]
 [ 4.46775103e-09 -4.46775103e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00091144]
 [ 0.          0.         -0.00086098]]","[[-0.00010388  0.00081838  0.        ]
 [-0.00013131  0.00076626  0.        ]]","[[ 0.          0.         -0.00060558]
 [ 0.          0.         -0.00049094]]","[[-0.00017084  0.00051281  0.        ]
 [-0.00016341  0.00040413  0.        ]]","[[ 0.00000000e+00  0.00000000e+00 -1.30514088e-04]
 [ 0.00000000e+00  0.00000000e+00 -3.13061187e-05]]","[[-7.93010255e-05  8.19921842e-05  0.00000000e+00]
 [-4.01877384e-05 -1.71932937e-07  0.00000000e+00]]","[[0.         0.         0.00011454]
 [0.         0.         0.00011192]]","[[ 4.48004682e-05 -1.05380354e-04  0.00000000e+00]
 [ 5.14214700e-05 -9.74908312e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.12053302e-05]
 [0.00000000e+00 0.00000000e+00 2.14377137e-05]]","[[ 2.43694359e-05 -3.23198894e-05  0.00000000e+00]
 [ 1.33518495e-05 -1.63630352e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.10725614e-07]
 [0.00000000e+00 0.00000000e+00 1.05695845e-07]]","[[ 4.86226926e-07 -5.09305230e-07  0.00000000e+00]
 [ 7.33612916e-08 -7.47220020e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00133975]
 [ 0.          0.         -0.00129906]]","[[-0.00013237  0.00125437  0.        ]
 [-0.00017275  0.00120663  0.        ]]","[[ 0.          0.         -0.00105456]
 [ 0.          0.         -0.00092615]]","[[-0.00026073  0.00094001  0.        ]
 [-0.00026821  0.00080898  0.        ]]","[[ 0.          0.         -0.00043982]
 [ 0.          0.         -0.0002736 ]]","[[-0.00019566  0.00034708  0.        ]
 [-0.00014403  0.00020003  0.        ]]","[[0.00000000e+00 0.00000000e+00 7.58733157e-05]
 [0.00000000e+00 0.00000000e+00 1.18870422e-04]]","[[ 1.47009585e-05 -8.39757162e-05  0.00000000e+00]
 [ 4.56293183e-05 -1.11794142e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.10068966e-05]
 [0.00000000e+00 0.00000000e+00 5.03984412e-05]]","[[ 4.57964479e-05 -6.53076364e-05  0.00000000e+00]
 [ 3.02974873e-05 -3.93821988e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.58139680e-06]
 [0.00000000e+00 0.00000000e+00 8.31389943e-07]]","[[ 2.41132994e-06 -2.60447498e-06  0.00000000e+00]
 [ 5.70693899e-07 -5.94724784e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00164574]
 [ 0.          0.         -0.00163689]]","[[-0.00013856  0.00161144  0.        ]
 [-0.00018767  0.00158906  0.        ]]","[[ 0.          0.         -0.00150774]
 [ 0.          0.         -0.0014079 ]]","[[-0.00033062  0.00140378  0.        ]
 [-0.00036328  0.00128633  0.        ]]","[[ 0.          0.         -0.0009004 ]
 [ 0.          0.         -0.00068145]]","[[-0.00034893  0.00076297  0.        ]
 [-0.00029908  0.00055654  0.        ]]","[[ 0.00000000e+00  0.00000000e+00 -8.23933483e-05]
 [ 0.00000000e+00  0.00000000e+00  4.26901865e-05]]","[[-7.28619829e-05  3.62082306e-05  0.00000000e+00]
 [-5.30889756e-06 -6.10491759e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.27860420e-04]
 [0.00000000e+00 0.00000000e+00 9.60984775e-05]]","[[ 6.80309416e-05 -1.06865888e-04  0.00000000e+00]
 [ 5.53367321e-05 -7.72234158e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.30676203e-05]
 [0.00000000e+00 0.00000000e+00 4.18160748e-06]]","[[ 8.63185624e-06 -9.66316752e-06  0.00000000e+00]
 [ 2.83111840e-06 -3.03255249e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.94979027e-09]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 6.26517281e-09 -6.26517281e-09  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00162342]
 [ 0.          0.         -0.00166889]]","[[-0.00010672  0.00169283  0.        ]
 [-0.00015406  0.00171944  0.        ]]","[[ 0.          0.         -0.00177865]
 [ 0.          0.         -0.00176698]]","[[-0.00033879  0.00173863  0.        ]
 [-0.00040271  0.00169065  0.        ]]","[[ 0.          0.         -0.00143536]
 [ 0.          0.         -0.0012177 ]]","[[-0.0005013   0.00127607  0.        ]
 [-0.00047879  0.0010514   0.        ]]","[[ 0.          0.         -0.00041849]
 [ 0.          0.         -0.00018532]]","[[-0.00023609  0.00031245  0.        ]
 [-0.00012954  0.00011677  0.        ]]","[[0.         0.         0.00014897]
 [0.         0.         0.00014483]]","[[ 7.09255841e-05 -1.32422680e-04  0.00000000e+00]
 [ 7.85017989e-05 -1.20923849e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.67014042e-05]
 [0.00000000e+00 0.00000000e+00 1.51755987e-05]]","[[ 2.37006888e-05 -2.76602451e-05  0.00000000e+00]
 [ 1.01045820e-05 -1.11797657e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.49510925e-07]
 [0.00000000e+00 0.00000000e+00 9.66445622e-09]]","[[ 1.04162695e-07 -1.05448691e-07  0.00000000e+00]
 [ 6.76546450e-09 -6.76546450e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.          0.         -0.00107646]
 [ 0.          0.         -0.00118883]]","[[-2.80639329e-05  1.29180845e-03  0.00000000e+00]
 [-5.76431352e-05  1.38429331e-03  0.00000000e+00]]","[[ 0.          0.         -0.00163264]
 [ 0.          0.         -0.00176761]]","[[-0.00024431  0.00171867  0.        ]
 [-0.00033524  0.00180158  0.        ]]","[[ 0.          0.         -0.00186492]
 [ 0.          0.         -0.00174363]]","[[-0.00058621  0.0017365   0.        ]
 [-0.0006222   0.00157604  0.        ]]","[[ 0.          0.         -0.00094387]
 [ 0.          0.         -0.00061481]]","[[-0.00046645  0.00076849  0.        ]
 [-0.00033962  0.00047422  0.        ]]","[[0.00000000e+00 0.00000000e+00 8.01055173e-05]
 [0.00000000e+00 0.00000000e+00 1.53888832e-04]]","[[ 1.92746290e-05 -9.00638057e-05  0.00000000e+00]
 [ 7.36438667e-05 -1.38091663e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.15954235e-05]
 [0.00000000e+00 0.00000000e+00 4.22162984e-05]]","[[ 5.12674828e-05 -6.28815379e-05  0.00000000e+00]
 [ 2.75518650e-05 -3.16679372e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.18125066e-06]
 [0.00000000e+00 0.00000000e+00 1.61887207e-07]]","[[ 8.17753519e-07 -8.40644149e-07  0.00000000e+00]
 [ 1.12903357e-07 -1.14091661e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.00000000e+00  0.00000000e+00  8.22144125e-05]
 [ 0.00000000e+00  0.00000000e+00 -8.87280108e-05]]","[[9.16018684e-05 2.84483524e-04 0.00000000e+00]
 [9.73485317e-05 4.41584494e-04 0.00000000e+00]]","[[ 0.          0.         -0.00087263]
 [ 0.          0.         -0.00118268]]","[[-2.72655034e-05  1.13044895e-03  0.00000000e+00]
 [-1.26351450e-04  1.38486880e-03  0.00000000e+00]]","[[ 0.          0.         -0.00192665]
 [ 0.          0.         -0.00201621]]","[[-0.00052351  0.00190562  0.        ]
 [-0.00064187  0.00191884  0.        ]]","[[ 0.          0.         -0.00157097]
 [ 0.          0.         -0.00122312]]","[[-0.00070996  0.00134622  0.        ]
 [-0.0006092   0.00100852  0.        ]]","[[ 0.00000000e+00  0.00000000e+00 -1.63022415e-04]
 [ 0.00000000e+00  0.00000000e+00  4.69728483e-05]]","[[-1.27729555e-04  9.34067659e-05  0.00000000e+00]
 [-1.38855652e-06 -6.66936292e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.43345475e-04]
 [0.00000000e+00 0.00000000e+00 9.24668253e-05]]","[[ 8.68843549e-05 -1.13663037e-04  0.00000000e+00]
 [ 5.88751843e-05 -7.08746392e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.93045468e-06]
 [0.00000000e+00 0.00000000e+00 1.28138662e-06]]","[[ 4.07226719e-06 -4.26529930e-06  0.00000000e+00]
 [ 8.89184565e-07 -9.10384961e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00172941]
 [0.         0.         0.00153544]]","[[ 0.00022739 -0.00126557  0.        ]
 [ 0.00028096 -0.00107156  0.        ]]","[[0.00000000e+00 0.00000000e+00 5.42502253e-04]
 [0.00000000e+00 0.00000000e+00 8.86257099e-05]]","[[ 0.00029046 -0.00011527  0.        ]
 [ 0.00021594  0.00029996  0.        ]]","[[ 0.          0.         -0.00135745]
 [ 0.          0.         -0.00174529]]","[[-0.00025201  0.00152045  0.        ]
 [-0.00045244  0.00180514  0.        ]]","[[ 0.          0.         -0.00208188]
 [ 0.          0.         -0.00186345]]","[[-0.00086287  0.00186968  0.        ]
 [-0.00085587  0.0016114   0.        ]]","[[ 0.          0.         -0.00064347]
 [ 0.          0.         -0.00026592]]","[[-0.00039203  0.00048129  0.        ]
 [-0.00019021  0.00017235  0.        ]]","[[0.         0.         0.00018844]
 [0.         0.         0.00015868]]","[[ 1.07722123e-04 -1.56242136e-04  0.00000000e+00]
 [ 9.77290676e-05 -1.25107581e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.13131077e-05]
 [0.00000000e+00 0.00000000e+00 6.43629766e-06]]","[[ 1.44865655e-05 -1.55198295e-05  0.00000000e+00]
 [ 4.43726804e-06 -4.61648050e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.10536781e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 7.73796945e-09 -7.73796945e-09  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00348198]
 [0.         0.         0.0033241 ]]","[[ 0.00033791 -0.00304009  0.        ]
 [ 0.00043934 -0.00286296  0.        ]]","[[0.         0.         0.00239452]
 [0.         0.         0.00190233]]","[[ 0.00063502 -0.00187271  0.        ]
 [ 0.00062339 -0.00137911  0.        ]]","[[ 0.00000000e+00  0.00000000e+00 -2.76394809e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.15377157e-04]]","[[ 2.29435340e-04  4.13290397e-04  0.00000000e+00]
 [-1.54577310e-05  1.00012146e-03  0.00000000e+00]]","[[ 0.          0.         -0.00215528]
 [ 0.          0.         -0.00225243]]","[[-0.00079486  0.00205565  0.        ]
 [-0.00094704  0.00204689  0.        ]]","[[ 0.          0.         -0.00133572]
 [ 0.          0.         -0.00083482]]","[[-0.00074268  0.00107072  0.        ]
 [-0.00050655  0.00063372  0.        ]]","[[0.         0.         0.00014077]
 [0.         0.         0.00019969]]","[[ 6.64771308e-05 -1.32112542e-04  0.00000000e+00]
 [ 1.16176689e-04 -1.64920513e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.81346813e-05]
 [0.00000000e+00 0.00000000e+00 2.31002900e-05]]","[[ 3.90118906e-05 -4.29606355e-05  0.00000000e+00]
 [ 1.57939768e-05 -1.67555005e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.86603107e-07]
 [0.00000000e+00 0.00000000e+00 1.11652188e-08]]","[[ 1.30550757e-07 -1.31215671e-07  0.00000000e+00]
 [ 7.81605192e-09 -7.81605192e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00474865]
 [0.         0.         0.00469361]]","[[ 0.00037644 -0.00448949  0.        ]
 [ 0.00050837 -0.00439645  0.        ]]","[[0.         0.         0.0041803 ]
 [0.         0.         0.00381465]]","[[ 0.00089099 -0.00371159  0.        ]
 [ 0.00097141 -0.00328869  0.        ]]","[[0.         0.         0.00192065]
 [0.         0.         0.00106175]]","[[ 0.00083069 -0.00135069  0.        ]
 [ 0.00061661 -0.00054773  0.        ]]","[[ 0.          0.         -0.00147438]
 [ 0.          0.         -0.00203442]]","[[-0.00040281  0.00159687  0.        ]
 [-0.0007405   0.00199326  0.        ]]","[[ 0.          0.         -0.0020615 ]
 [ 0.          0.         -0.00159363]]","[[-0.0010702   0.00173231  0.        ]
 [-0.00089594  0.00128299  0.        ]]","[[ 0.          0.         -0.00010808]
 [ 0.          0.          0.00012797]]","[[-9.87660705e-05  4.75625146e-05  0.00000000e+00]
 [ 5.93004493e-05 -1.23047724e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.23180963e-04]
 [0.00000000e+00 0.00000000e+00 6.27756596e-05]]","[[ 8.12977600e-05 -9.27168003e-05  0.00000000e+00]
 [ 4.24683736e-05 -4.61499464e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.48655599e-06]
 [0.00000000e+00 0.00000000e+00 1.89007711e-07]]","[[ 1.03888089e-06 -1.05087771e-06  0.00000000e+00]
 [ 1.32359240e-07 -1.32793528e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00490115]
 [0.         0.         0.00499821]]","[[ 0.0003085  -0.00497497  0.        ]
 [ 0.00043698 -0.00502344  0.        ]]","[[0.         0.         0.00521355]
 [0.         0.         0.00514955]]","[[ 0.00093579 -0.0049838   0.        ]
 [ 0.00111162 -0.00480849  0.        ]]","[[0.         0.         0.00400581]
 [0.         0.         0.00323405]]","[[ 0.00137095 -0.00338557  0.        ]
 [ 0.0012819  -0.00258318  0.        ]]","[[ 0.          0.          0.00010086]
 [ 0.          0.         -0.00093141]]","[[ 0.00031981  0.00031219  0.        ]
 [-0.00015572  0.00116498  0.        ]]","[[ 0.          0.         -0.0024784 ]
 [ 0.          0.         -0.00230128]]","[[-0.0011942   0.00218728  0.        ]
 [-0.00121402  0.00193882  0.        ]]","[[ 0.          0.         -0.00064684]
 [ 0.          0.         -0.00017336]]","[[-4.30220164e-04  4.64395970e-04  0.00000000e+00]
 [-1.40543777e-04  9.62461094e-05  0.00000000e+00]]","[[0.         0.         0.00019985]
 [0.         0.         0.00013207]]","[[ 1.28747214e-04 -1.54352758e-04  0.00000000e+00]
 [ 8.80981367e-05 -9.87549761e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.49754148e-06]
 [0.00000000e+00 0.00000000e+00 1.50991237e-06]]","[[ 5.23043511e-06 -5.33336506e-06  0.00000000e+00]
 [ 1.05747653e-06 -1.06536825e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00352756]
 [0.         0.         0.00378304]]","[[ 0.00012965 -0.00400719  0.        ]
 [ 0.00021234 -0.00421814  0.        ]]","[[0.         0.         0.00485482]
 [0.         0.         0.00520616]]","[[ 0.00068984 -0.00502179  0.        ]
 [ 0.00092786 -0.00523269  0.        ]]","[[0.         0.         0.00547962]
 [0.         0.         0.00511776]]","[[ 0.00162427 -0.00501829  0.        ]
 [ 0.00173783 -0.00451914  0.        ]]","[[0.         0.         0.0023647 ]
 [0.         0.         0.00106355]]","[[ 0.00123066 -0.00168861  0.        ]
 [ 0.00075074 -0.00051263  0.        ]]","[[ 0.          0.         -0.00216748]
 [ 0.          0.         -0.00255686]]","[[-0.00092162  0.00206567  0.        ]
 [-0.00124947  0.00227023  0.        ]]","[[ 0.          0.         -0.00145466]
 [ 0.          0.         -0.00078665]]","[[-0.00089785  0.00112112  0.        ]
 [-0.00052181  0.00057045  0.        ]]","[[0.         0.         0.00022376]
 [0.         0.         0.0002114 ]]","[[ 0.0001374  -0.00018148  0.        ]
 [ 0.00013811 -0.00016199  0.        ]]","[[0.00000000e+00 0.00000000e+00 2.69304074e-05]
 [0.00000000e+00 0.00000000e+00 7.63540949e-06]]","[[ 1.87376227e-05 -1.93000572e-05  0.00000000e+00]
 [ 5.34585076e-06 -5.41445692e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.05583933e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 7.39125241e-09 -7.39125241e-09  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00067593]
 [0.         0.         0.00103901]]","[[-0.00012452 -0.00150184  0.        ]
 [-0.00012433 -0.00184121  0.        ]]","[[0.         0.         0.00280423]
 [0.         0.         0.00355605]]","[[ 0.00016354 -0.00342053  0.        ]
 [ 0.00039623 -0.00404733  0.        ]]","[[0.         0.         0.00556162]
 [0.         0.         0.00587623]]","[[ 0.00140403 -0.00547865  0.        ]
 [ 0.00174066 -0.00556797  0.        ]]","[[0.         0.         0.00469879]
 [0.         0.         0.00354163]]","[[ 0.00204072 -0.00391365  0.        ]
 [ 0.00174745 -0.00275212  0.        ]]","[[ 0.          0.         -0.00082509]
 [ 0.          0.         -0.00192971]]","[[-0.00014834  0.00106034  0.        ]
 [-0.00080506  0.00189017  0.        ]]","[[ 0.          0.         -0.00231392]
 [ 0.          0.         -0.00165941]]","[[-0.00135603  0.00186427  0.        ]
 [-0.00103462  0.00127847  0.        ]]","[[0.00000000e+00 0.00000000e+00 7.54483314e-05]
 [0.00000000e+00 0.00000000e+00 2.29271327e-04]]","[[ 2.97152089e-05 -8.32373604e-05  0.00000000e+00]
 [ 1.43464260e-04 -1.84388941e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.29047967e-05]
 [0.00000000e+00 0.00000000e+00 2.74888102e-05]]","[[ 5.05304352e-05 -5.27299288e-05  0.00000000e+00]
 [ 1.92283078e-05 -1.96105785e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.80115329e-07]
 [0.00000000e+00 0.00000000e+00 1.01481454e-08]]","[[ 1.26374351e-07 -1.26249059e-07  0.00000000e+00]
 [ 7.10406419e-09 -7.10406419e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
